REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/07/11 00:45:00,5902.45,76.04,TRADE
QLD1,2026/07/11 00:50:00,5870.9,75.97,TRADE
QLD1,2026/07/11 00:55:00,5877.46,75.99,TRADE
QLD1,2026/07/11 01:00:00,5848.93,72.50,TRADE
QLD1,2026/07/11 01:05:00,5869.72,76,TRADE
QLD1,2026/07/11 01:10:00,5824.69,72.50,TRADE
QLD1,2026/07/11 01:15:00,5793.15,72.50,TRADE
QLD1,2026/07/11 01:20:00,5776.97,72.50,TRADE
QLD1,2026/07/11 01:25:00,5799.6,72.50,TRADE
QLD1,2026/07/11 01:30:00,5855.41,73.17,TRADE
QLD1,2026/07/11 01:35:00,5816.38,72.67,TRADE
QLD1,2026/07/11 01:40:00,5808.26,73.30,TRADE
QLD1,2026/07/11 01:45:00,5803.91,72.66,TRADE
QLD1,2026/07/11 01:50:00,5803.89,72.50,TRADE
QLD1,2026/07/11 01:55:00,5765.5,72.50,TRADE
QLD1,2026/07/11 02:00:00,5771.15,59.60,TRADE
QLD1,2026/07/11 02:05:00,5749.98,67.23,TRADE
QLD1,2026/07/11 02:10:00,5696.23,66.80,TRADE
QLD1,2026/07/11 02:15:00,5721.19,72.50,TRADE
QLD1,2026/07/11 02:20:00,5696.22,72.57,TRADE
QLD1,2026/07/11 02:25:00,5712.37,72.50,TRADE
QLD1,2026/07/11 02:30:00,5677.41,57.22,TRADE
QLD1,2026/07/11 02:35:00,5672.92,72.50,TRADE
QLD1,2026/07/11 02:40:00,5653.79,72.54,TRADE
QLD1,2026/07/11 02:45:00,5558.83,72.50,TRADE
QLD1,2026/07/11 02:50:00,5548.22,72.50,TRADE
QLD1,2026/07/11 02:55:00,5548.1,72.50,TRADE
QLD1,2026/07/11 03:00:00,5545.75,71.98,TRADE
QLD1,2026/07/11 03:05:00,5554.97,72.50,TRADE
QLD1,2026/07/11 03:10:00,5608.66,72.50,TRADE
QLD1,2026/07/11 03:15:00,5538.32,62.89,TRADE
QLD1,2026/07/11 03:20:00,5574.12,72.50,TRADE
QLD1,2026/07/11 03:25:00,5552.9,64.39,TRADE
QLD1,2026/07/11 03:30:00,5562.14,72,TRADE
QLD1,2026/07/11 03:35:00,5523.85,71.52,TRADE
QLD1,2026/07/11 03:40:00,5585.54,63.99,TRADE
QLD1,2026/07/11 03:45:00,5557.95,62.91,TRADE
QLD1,2026/07/11 03:50:00,5560.5,62.91,TRADE
QLD1,2026/07/11 03:55:00,5655.66,64.87,TRADE
QLD1,2026/07/11 04:00:00,5624.69,72.50,TRADE
QLD1,2026/07/11 04:05:00,5591.64,77.22,TRADE
QLD1,2026/07/11 04:10:00,5592.94,72.50,TRADE
QLD1,2026/07/11 04:15:00,5595.08,76.74,TRADE
QLD1,2026/07/11 04:20:00,5590.49,72.50,TRADE
QLD1,2026/07/11 04:25:00,5629.94,73.46,TRADE
QLD1,2026/07/11 04:30:00,5646.74,73.48,TRADE
QLD1,2026/07/11 04:35:00,5657.05,72.50,TRADE
QLD1,2026/07/11 04:40:00,5690.2,73.51,TRADE
QLD1,2026/07/11 04:45:00,5749.13,78.54,TRADE
QLD1,2026/07/11 04:50:00,5742.02,78.36,TRADE
QLD1,2026/07/11 04:55:00,5713.92,77.83,TRADE
QLD1,2026/07/11 05:00:00,5781.24,78.40,TRADE
QLD1,2026/07/11 05:05:00,5763.4,65.02,TRADE
QLD1,2026/07/11 05:10:00,5772.12,77.39,TRADE
QLD1,2026/07/11 05:15:00,5762.46,76.89,TRADE
QLD1,2026/07/11 05:20:00,5854.3,77.97,TRADE
QLD1,2026/07/11 05:25:00,5848.53,77.97,TRADE
QLD1,2026/07/11 05:30:00,5903.4,78.69,TRADE
QLD1,2026/07/11 05:35:00,5887.72,74.16,TRADE
QLD1,2026/07/11 05:40:00,5918.15,79.73,TRADE
QLD1,2026/07/11 05:45:00,5932.86,78.69,TRADE
QLD1,2026/07/11 05:50:00,5986.74,82.90,TRADE
QLD1,2026/07/11 05:55:00,5971.74,79.57,TRADE
QLD1,2026/07/11 06:00:00,6060.69,87.73,TRADE
QLD1,2026/07/11 06:05:00,6033.63,78.69,TRADE
QLD1,2026/07/11 06:10:00,6111.07,84.50,TRADE
QLD1,2026/07/11 06:15:00,6192.26,86.37,TRADE
QLD1,2026/07/11 06:20:00,6203.77,89.73,TRADE
QLD1,2026/07/11 06:25:00,6177.63,87.73,TRADE
QLD1,2026/07/11 06:30:00,6259.18,90.01,TRADE
QLD1,2026/07/11 06:35:00,6313.92,89.73,TRADE
QLD1,2026/07/11 06:40:00,6325.68,88.12,TRADE
QLD1,2026/07/11 06:45:00,6389.39,96.85,TRADE
QLD1,2026/07/11 06:50:00,6425.16,97.52,TRADE
QLD1,2026/07/11 06:55:00,6408.09,92.20,TRADE
QLD1,2026/07/11 07:00:00,6395.23,89.84,TRADE
QLD1,2026/07/11 07:05:00,6415.79,98.20,TRADE
QLD1,2026/07/11 07:10:00,6424.77,97.58,TRADE
QLD1,2026/07/11 07:15:00,6376.88,99.04,TRADE
QLD1,2026/07/11 07:20:00,6385.04,97.79,TRADE
QLD1,2026/07/11 07:25:00,6273.61,90.75,TRADE
QLD1,2026/07/11 07:30:00,6292.75,90.12,TRADE
QLD1,2026/07/11 07:35:00,6258.06,87.73,TRADE
QLD1,2026/07/11 07:40:00,6241.75,77.49,TRADE
QLD1,2026/07/11 07:45:00,6200.41,78.23,TRADE
QLD1,2026/07/11 07:50:00,6190.79,76.60,TRADE
QLD1,2026/07/11 07:55:00,6082.48,61.73,TRADE
QLD1,2026/07/11 08:00:00,5985.07,54.63,TRADE
QLD1,2026/07/11 08:05:00,5999.3,61.82,TRADE
QLD1,2026/07/11 08:10:00,5861.44,56.50,TRADE
QLD1,2026/07/11 08:15:00,5856.17,61.63,TRADE
QLD1,2026/07/11 08:20:00,5775.47,57.51,TRADE
QLD1,2026/07/11 08:25:00,5703.16,50.23,TRADE
QLD1,2026/07/11 08:30:00,5619.64,40.36,TRADE
QLD1,2026/07/11 08:35:00,5536.75,42.99,TRADE
QLD1,2026/07/11 08:40:00,5475.69,53.75,TRADE
QLD1,2026/07/11 08:45:00,5437.38,53.18,TRADE
QLD1,2026/07/11 08:50:00,5396.05,37.98,TRADE
QLD1,2026/07/11 08:55:00,5255.56,38.15,TRADE
QLD1,2026/07/11 09:00:00,5175.35,42.99,TRADE
QLD1,2026/07/11 09:05:00,5176.02,40,TRADE
QLD1,2026/07/11 09:10:00,5121.92,23.88,TRADE
QLD1,2026/07/11 09:15:00,5099.35,38.07,TRADE
QLD1,2026/07/11 09:20:00,5052.02,40.10,TRADE
QLD1,2026/07/11 09:25:00,4971.68,39.75,TRADE
QLD1,2026/07/11 09:30:00,4910.3,22.47,TRADE
QLD1,2026/07/11 09:35:00,4902.87,42.99,TRADE
QLD1,2026/07/11 09:40:00,4842.34,39.75,TRADE
QLD1,2026/07/11 09:45:00,4806.35,34.27,TRADE
QLD1,2026/07/11 09:50:00,4758.82,26.81,TRADE
QLD1,2026/07/11 09:55:00,4770.35,39.75,TRADE
QLD1,2026/07/11 10:00:00,4798.88,39.75,TRADE
QLD1,2026/07/11 10:05:00,4700.18,26.81,TRADE
QLD1,2026/07/11 10:10:00,4684.36,26.81,TRADE
QLD1,2026/07/11 10:15:00,4700.8,28.36,TRADE
QLD1,2026/07/11 10:20:00,4592.87,20.97,TRADE
QLD1,2026/07/11 10:25:00,4506.12,20.83,TRADE
QLD1,2026/07/11 10:30:00,4419.8,11.82,TRADE
QLD1,2026/07/11 10:35:00,4432.49,6.81,TRADE
QLD1,2026/07/11 10:40:00,4228.31,11.82,TRADE
QLD1,2026/07/11 10:45:00,4298.72,14.83,TRADE
QLD1,2026/07/11 10:50:00,4202.86,20.97,TRADE
QLD1,2026/07/11 10:55:00,4209.79,2.77,TRADE
QLD1,2026/07/11 11:00:00,4220.4,9.17,TRADE
QLD1,2026/07/11 11:05:00,4145.86,11.83,TRADE
QLD1,2026/07/11 11:10:00,4247.58,22.85,TRADE
QLD1,2026/07/11 11:15:00,4231.18,22.85,TRADE
QLD1,2026/07/11 11:20:00,4097.27,2.77,TRADE
QLD1,2026/07/11 11:25:00,4234.35,16.60,TRADE
QLD1,2026/07/11 11:30:00,4199.54,22.85,TRADE
QLD1,2026/07/11 11:35:00,4126.78,20.96,TRADE
QLD1,2026/07/11 11:40:00,4097.82,16.47,TRADE
QLD1,2026/07/11 11:45:00,4140.79,22.85,TRADE
QLD1,2026/07/11 11:50:00,4135.92,17.88,TRADE
QLD1,2026/07/11 11:55:00,4130.8,22.85,TRADE
QLD1,2026/07/11 12:00:00,4125.6,11.82,TRADE
QLD1,2026/07/11 12:05:00,4175.08,11.82,TRADE
QLD1,2026/07/11 12:10:00,4157.64,23.88,TRADE
QLD1,2026/07/11 12:15:00,4168.04,29.76,TRADE
QLD1,2026/07/11 12:20:00,4100.18,20.96,TRADE
QLD1,2026/07/11 12:25:00,4116.44,20.97,TRADE
QLD1,2026/07/11 12:30:00,4248.78,29.75,TRADE
QLD1,2026/07/11 12:35:00,4214.31,29.76,TRADE
QLD1,2026/07/11 12:40:00,4208.97,29.75,TRADE
QLD1,2026/07/11 12:45:00,4256.58,29.75,TRADE
QLD1,2026/07/11 12:50:00,4246.14,29.76,TRADE
QLD1,2026/07/11 12:55:00,4280.9,29.76,TRADE
QLD1,2026/07/11 13:00:00,4285.38,37.05,TRADE
QLD1,2026/07/11 13:05:00,4311.08,26.81,TRADE
QLD1,2026/07/11 13:10:00,4322.4,24.81,TRADE
QLD1,2026/07/11 13:15:00,4343.44,29.76,TRADE
QLD1,2026/07/11 13:20:00,4423.71,29.76,TRADE
QLD1,2026/07/11 13:25:00,4406.96,29.75,TRADE
QLD1,2026/07/11 13:30:00,4456.92,24.81,TRADE
QLD1,2026/07/11 13:35:00,4534.07,39.10,TRADE
QLD1,2026/07/11 13:40:00,4456.75,39.05,TRADE
QLD1,2026/07/11 13:45:00,4527.03,39.09,TRADE
QLD1,2026/07/11 13:50:00,4531.19,39.60,TRADE
QLD1,2026/07/11 13:55:00,4532.76,39.75,TRADE
QLD1,2026/07/11 14:00:00,4479.54,29.76,TRADE
QLD1,2026/07/11 14:05:00,4513.32,29.76,TRADE
QLD1,2026/07/11 14:10:00,4504.17,40.10,TRADE
QLD1,2026/07/11 14:15:00,4464.87,29.75,TRADE
QLD1,2026/07/11 14:20:00,4598.59,29.76,TRADE
QLD1,2026/07/11 14:25:00,4624.1,40,TRADE
QLD1,2026/07/11 14:30:00,4715.89,40,TRADE
QLD1,2026/07/11 14:35:00,4761.94,29.75,TRADE
QLD1,2026/07/11 14:40:00,4833.98,24.81,TRADE
QLD1,2026/07/11 14:45:00,4952.42,29.76,TRADE
QLD1,2026/07/11 14:50:00,4982.45,40.46,TRADE
QLD1,2026/07/11 14:55:00,5066.79,40.62,TRADE
QLD1,2026/07/11 15:00:00,5125.5,48.11,TRADE
QLD1,2026/07/11 15:05:00,5223.02,43.01,TRADE
QLD1,2026/07/11 15:10:00,5297.44,43.01,TRADE
QLD1,2026/07/11 15:15:00,5410.86,43.01,TRADE
QLD1,2026/07/11 15:20:00,5481.35,48.12,TRADE
QLD1,2026/07/11 15:25:00,5515.3,41.11,TRADE
QLD1,2026/07/11 15:30:00,5651.21,48.11,TRADE
QLD1,2026/07/11 15:35:00,5663.51,43.36,TRADE
QLD1,2026/07/11 15:40:00,5798.36,49.99,TRADE
QLD1,2026/07/11 15:45:00,5888.81,38.62,TRADE
QLD1,2026/07/11 15:50:00,5943.88,48.12,TRADE
QLD1,2026/07/11 15:55:00,6064.09,70,TRADE
QLD1,2026/07/11 16:00:00,6134.48,92.58,TRADE
QLD1,2026/07/11 16:05:00,6149.37,83.88,TRADE
QLD1,2026/07/11 16:10:00,6110.88,83.88,TRADE
QLD1,2026/07/11 16:15:00,6312.6,90.01,TRADE
QLD1,2026/07/11 16:20:00,6407.74,76.42,TRADE
QLD1,2026/07/11 16:25:00,6503.36,83.88,TRADE
QLD1,2026/07/11 16:30:00,6661.76,86.18,TRADE
QLD1,2026/07/11 16:35:00,6635.59,78.69,TRADE
QLD1,2026/07/11 16:40:00,6720.58,85.39,TRADE
QLD1,2026/07/11 16:45:00,6823.05,88.59,TRADE
QLD1,2026/07/11 16:50:00,6915.65,82.75,TRADE
QLD1,2026/07/11 16:55:00,6908.58,82.75,TRADE
QLD1,2026/07/11 17:00:00,7088.6,79.05,TRADE
QLD1,2026/07/11 17:05:00,7062.82,83.78,TRADE
QLD1,2026/07/11 17:10:00,7004.1,85.08,TRADE
QLD1,2026/07/11 17:15:00,6988.43,76.63,TRADE
QLD1,2026/07/11 17:20:00,7088.65,79.55,TRADE
QLD1,2026/07/11 17:25:00,7117.46,93.21,TRADE
QLD1,2026/07/11 17:30:00,7190.74,89.36,TRADE
QLD1,2026/07/11 17:35:00,7296.2,85.10,TRADE
QLD1,2026/07/11 17:40:00,7365.42,85.73,TRADE
QLD1,2026/07/11 17:45:00,7362.76,79.69,TRADE
QLD1,2026/07/11 17:50:00,7392.65,89.02,TRADE
QLD1,2026/07/11 17:55:00,7394.96,84.11,TRADE
QLD1,2026/07/11 18:00:00,7374.9,83.56,TRADE
QLD1,2026/07/11 18:05:00,7427.76,82.02,TRADE
QLD1,2026/07/11 18:10:00,7378.59,85.39,TRADE
QLD1,2026/07/11 18:15:00,7385.6,80.31,TRADE
QLD1,2026/07/11 18:20:00,7308.17,78.69,TRADE
QLD1,2026/07/11 18:25:00,7289.22,78.72,TRADE
QLD1,2026/07/11 18:30:00,7314.6,83.73,TRADE
QLD1,2026/07/11 18:35:00,7281.68,80.24,TRADE
QLD1,2026/07/11 18:40:00,7248.77,78.54,TRADE
QLD1,2026/07/11 18:45:00,7265.49,79.70,TRADE
QLD1,2026/07/11 18:50:00,7258.2,85.39,TRADE
QLD1,2026/07/11 18:55:00,7176.94,81.76,TRADE
QLD1,2026/07/11 19:00:00,7118.3,77.55,TRADE
QLD1,2026/07/11 19:05:00,7200.76,78.69,TRADE
QLD1,2026/07/11 19:10:00,7151,80.11,TRADE
QLD1,2026/07/11 19:15:00,7147.5,79.08,TRADE
QLD1,2026/07/11 19:20:00,7128.51,78.70,TRADE
QLD1,2026/07/11 19:25:00,7073.5,78.69,TRADE
QLD1,2026/07/11 19:30:00,7044.72,78.69,TRADE
QLD1,2026/07/11 19:35:00,7068.1,78.69,TRADE
QLD1,2026/07/11 19:40:00,7033.23,78.70,TRADE
QLD1,2026/07/11 19:45:00,7068.6,71.68,TRADE
QLD1,2026/07/11 19:50:00,7060.89,71.68,TRADE
QLD1,2026/07/11 19:55:00,6954.55,78.69,TRADE
QLD1,2026/07/11 20:00:00,6951.7,76.63,TRADE
QLD1,2026/07/11 20:05:00,7017.52,78.69,TRADE
QLD1,2026/07/11 20:10:00,7009.17,72.33,TRADE
QLD1,2026/07/11 20:15:00,7007.01,71.68,TRADE
QLD1,2026/07/11 20:20:00,6950.35,71.68,TRADE
QLD1,2026/07/11 20:25:00,6927.71,78.69,TRADE
QLD1,2026/07/11 20:30:00,6857.41,72.50,TRADE
QLD1,2026/07/11 20:35:00,6872.66,71.28,TRADE
QLD1,2026/07/11 20:40:00,6994.4,72.50,TRADE
QLD1,2026/07/11 20:45:00,7023.81,78.69,TRADE
QLD1,2026/07/11 20:50:00,6932.5,72.50,TRADE
QLD1,2026/07/11 20:55:00,7036.54,71.68,TRADE
QLD1,2026/07/11 21:00:00,6976.75,70.72,TRADE
QLD1,2026/07/11 21:05:00,6896.01,71.68,TRADE
QLD1,2026/07/11 21:10:00,6881.67,71.68,TRADE
QLD1,2026/07/11 21:15:00,6789.22,69.86,TRADE
QLD1,2026/07/11 21:20:00,6800.57,72.50,TRADE
QLD1,2026/07/11 21:25:00,6882.12,78.69,TRADE
QLD1,2026/07/11 21:30:00,6859.6,65.21,TRADE
QLD1,2026/07/11 21:35:00,6891.26,69.06,TRADE
QLD1,2026/07/11 21:40:00,6927.2,71.35,TRADE
QLD1,2026/07/11 21:45:00,6878.49,71.68,TRADE
QLD1,2026/07/11 21:50:00,6817.14,72.13,TRADE
QLD1,2026/07/11 21:55:00,6761.62,59.04,TRADE
QLD1,2026/07/11 22:00:00,6760.01,72.06,TRADE
QLD1,2026/07/11 22:05:00,6716.77,72.40,TRADE
QLD1,2026/07/11 22:10:00,6671.11,71.68,TRADE
QLD1,2026/07/11 22:15:00,6650.99,74.38,TRADE
QLD1,2026/07/11 22:20:00,6596.53,72.50,TRADE
QLD1,2026/07/11 22:25:00,6529.42,72.69,TRADE
QLD1,2026/07/11 22:30:00,6517.82,72.69,TRADE
QLD1,2026/07/11 22:35:00,6442.35,73.47,TRADE
QLD1,2026/07/11 22:40:00,6468.88,73.74,TRADE
QLD1,2026/07/11 22:45:00,6439.96,73.47,TRADE
QLD1,2026/07/11 22:50:00,6402.77,73.68,TRADE
QLD1,2026/07/11 22:55:00,6397.56,74.15,TRADE
QLD1,2026/07/11 23:00:00,6288.99,72.11,TRADE
QLD1,2026/07/11 23:05:00,6345.49,73.15,TRADE
QLD1,2026/07/11 23:10:00,6274.17,72.62,TRADE
QLD1,2026/07/11 23:15:00,6273.91,73.10,TRADE
QLD1,2026/07/11 23:20:00,6255.55,44.91,TRADE
QLD1,2026/07/11 23:25:00,6208.47,58.72,TRADE
QLD1,2026/07/11 23:30:00,6194.18,59.07,TRADE
QLD1,2026/07/11 23:35:00,6157.56,71.55,TRADE
QLD1,2026/07/11 23:40:00,6148.64,67.56,TRADE
QLD1,2026/07/11 23:45:00,6155.34,71.55,TRADE
QLD1,2026/07/11 23:50:00,6136.09,71.07,TRADE
QLD1,2026/07/11 23:55:00,6091.01,57.50,TRADE
QLD1,2026/07/12 00:00:00,6080.16,57.13,TRADE
